,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
1,0.48961097,0.0026764688,0.3699121,0.0025680696,0.4016288,0.023777816,0.36342722,0.002871036,0.38980374,0.010276387,0.38935018,0.0234777,0.37308717,0.00056547404,0.3755191,0.00035920553
2,0.381866,0.0064450684,0.375395,0.0032276788,0.40001124,0.025663646,0.36760244,0.0043632337,0.44051927,0.017289635,0.3791473,0.007915481,0.4245561,0.028873157,0.3864612,0.007729214
3,0.4476115,0.006170132,0.38209352,0.0018025382,0.43794927,0.072197,0.36903918,0.0030710099,0.44476485,0.035245113,0.39248857,0.02186246,0.5440345,0.053559255,0.40356493,0.016004998
4,0.45825887,0.011152339,0.38693324,0.004087766,0.4093594,0.03375123,0.36770067,0.0042941472,0.45159093,0.035020817,0.39888388,0.016748207,0.6156063,0.057411782,0.42636117,0.024967644
5,0.4456489,0.049792852,0.39015508,0.0031529195,0.39839303,0.027380884,0.36976302,0.00445541,0.44067636,0.024031619,0.41821325,0.02593234,0.6563428,0.05486254,0.4567338,0.03706229
6,0.46672073,0.03786079,0.3958872,0.004186301,0.41161734,0.03417378,0.37553632,0.005725926,0.45613918,0.018986449,0.42879733,0.04006606,0.67751265,0.06138124,0.47505197,0.03199152
7,0.5049683,0.022192385,0.39692286,0.0051848097,0.43353248,0.043740965,0.37477013,0.0053724446,0.43411788,0.007603229,0.4206186,0.038455103,0.6955534,0.06648031,0.5001732,0.038368203
8,0.522278,0.022511635,0.39971715,0.0062640347,0.43265906,0.04513877,0.37578392,0.0075860852,0.4386086,0.016778259,0.42677754,0.04325235,0.7088076,0.06854025,0.51156145,0.027779479
9,0.52242404,0.0253984,0.40385523,0.006315615,0.44010448,0.078764826,0.3805662,0.0077956035,0.4368771,0.009144341,0.407806,0.031593695,0.7206656,0.071763426,0.5429936,0.031245073
10,0.5349871,0.017855775,0.40692082,0.0060112323,0.45184106,0.08120534,0.37899572,0.0061810496,0.4368915,0.019628914,0.3956915,0.028548982,0.7295388,0.07814214,0.5581542,0.028777767
11,0.5437753,0.010601463,0.4098925,0.008570569,0.43786526,0.08376993,0.38052437,0.007986391,0.4284976,0.011226048,0.39779672,0.02983439,0.73469204,0.08070234,0.58033925,0.029245283
12,0.55564445,0.00895678,0.40871945,0.011069025,0.43324414,0.076469414,0.38254935,0.009981828,0.43756366,0.016855566,0.40632442,0.03232487,0.7407599,0.08418838,0.5964216,0.030167088
13,0.5623003,0.011427271,0.41064718,0.010155768,0.45197448,0.08209391,0.38177472,0.008916772,0.43838495,0.018012406,0.41416585,0.03428225,0.7480792,0.081233986,0.6097006,0.03336979
14,0.5615153,0.010173715,0.4175016,0.013359184,0.48631296,0.11498665,0.3873814,0.010722908,0.436726,0.015180313,0.40951186,0.03305121,0.75493026,0.074726515,0.6189396,0.035277415
15,0.57253504,0.015867854,0.4215102,0.022033466,0.4463593,0.07674681,0.38750944,0.012560878,0.43344507,0.009084808,0.4026548,0.027696423,0.7621166,0.06884216,0.63108677,0.034971267
16,0.5760885,0.016430257,0.4293954,0.028156439,0.46929806,0.13611123,0.39054245,0.011992627,0.43874758,0.017600728,0.41639748,0.034508936,0.7645127,0.0668209,0.6371702,0.03839442
17,0.58538485,0.017305374,0.43437365,0.03405277,0.42732343,0.0723556,0.39202344,0.011302037,0.43083578,0.016393615,0.4275335,0.035542063,0.7682784,0.06831211,0.6494299,0.03776513
18,0.59079754,0.016852904,0.44443014,0.04149287,0.44398445,0.060976967,0.39476275,0.010285347,0.43147844,0.02444257,0.43846178,0.045247942,0.7697059,0.06802403,0.658792,0.03179046
19,0.5968982,0.022553034,0.45345783,0.041236836,0.4812439,0.13695842,0.3999275,0.007993812,0.43481612,0.017999751,0.44551682,0.05545919,0.77032185,0.06932754,0.66285944,0.02924245
20,0.6044667,0.0261162,0.45921752,0.04004593,0.46879357,0.118517645,0.3989452,0.012174805,0.43530184,0.008377596,0.44483662,0.062072907,0.77261126,0.0701518,0.67173725,0.036395863
21,0.6173988,0.03566398,0.4735462,0.05366954,0.45760316,0.12348711,0.40512377,0.013653145,0.456664,0.01988929,0.43171558,0.051842634,0.7744413,0.06516566,0.6806575,0.034488
22,0.63009655,0.037366103,0.4801117,0.056922786,0.43834114,0.07940387,0.40480506,0.011593721,0.4334034,0.014275962,0.43504876,0.062201466,0.77579606,0.06496786,0.68421876,0.025548393
23,0.641021,0.043898653,0.48508134,0.059256226,0.4758896,0.11409359,0.41478112,0.013218851,0.43704018,0.007951385,0.42371097,0.042577785,0.77729803,0.065809496,0.6880852,0.03129219
24,0.6585499,0.05500901,0.49286285,0.06384199,0.48847285,0.118323095,0.41942707,0.021421002,0.4283321,0.017690657,0.44656628,0.068685204,0.77777165,0.06509616,0.6922762,0.03268941
25,0.682425,0.062258705,0.50710064,0.05493426,0.4938577,0.1460991,0.4253736,0.017286625,0.42453575,0.013215676,0.450898,0.066729784,0.7791896,0.0663543,0.69584334,0.036894556
26,0.69566286,0.07177352,0.5123782,0.049595423,0.50076187,0.122158945,0.43843254,0.033358496,0.4356044,0.023781348,0.45009568,0.0593685,0.77955276,0.06667688,0.6918758,0.034518093
27,0.68563867,0.05970448,0.5260641,0.047901757,0.5197918,0.14642419,0.44790488,0.04503674,0.43892074,0.01900041,0.4595265,0.06380215,0.77923006,0.06619827,0.698743,0.034922596
28,0.6859822,0.049177352,0.5305447,0.043229725,0.48528472,0.1267688,0.46221942,0.05019469,0.4306017,0.020606693,0.45246506,0.071917824,0.7801826,0.066232406,0.69750214,0.02964208
29,0.70678043,0.046456177,0.5380353,0.043776073,0.4803552,0.14693664,0.47039995,0.058124524,0.43275195,0.021000726,0.4442284,0.060534347,0.78044057,0.06630347,0.7061686,0.020694844
30,0.71880656,0.039942577,0.5427821,0.038064364,0.4568712,0.11592747,0.48392928,0.06678336,0.4218592,0.021005027,0.44902712,0.072153546,0.78057766,0.06668381,0.71302456,0.02940203
31,0.73007023,0.03679512,0.55298394,0.0367661,0.49458218,0.14734231,0.49132586,0.06553049,0.4255672,0.010193411,0.44612634,0.062619,0.78068453,0.066964924,0.7143918,0.025844553
32,0.75330913,0.040835876,0.5661885,0.03909308,0.48439407,0.1096841,0.5050384,0.073555164,0.43972215,0.021209763,0.45345828,0.06643363,0.78082055,0.06639981,0.7148091,0.020724673
33,0.7354722,0.046929803,0.56941164,0.0336658,0.47869596,0.1012994,0.5284498,0.08382031,0.4389399,0.019080102,0.4525787,0.067705385,0.7819107,0.06512395,0.72398317,0.02148253
34,0.7093098,0.01975876,0.56605655,0.024435956,0.45115262,0.059932988,0.5486696,0.08965868,0.4281717,0.016895458,0.44542715,0.056437016,0.78332657,0.063627645,0.7263861,0.017139526
35,0.72750103,0.030886887,0.5770812,0.022677256,0.45258126,0.03185644,0.5608195,0.083927855,0.42790398,0.023436591,0.44996342,0.06479593,0.78263724,0.06404869,0.7217492,0.018277666
36,0.73849165,0.05593881,0.58723885,0.026423711,0.4682281,0.046947278,0.57908785,0.08928726,0.42105263,0.0114874635,0.4528028,0.06655809,0.78374654,0.06320543,0.72414017,0.016508628
37,0.7453455,0.06336867,0.5974574,0.016888715,0.49327034,0.038490325,0.5910132,0.083327435,0.43910736,0.013000391,0.4469723,0.054378983,0.783375,0.06440949,0.72897255,0.020496802
38,0.7576501,0.038056757,0.60556304,0.01927817,0.45943832,0.04462857,0.5911984,0.08401071,0.42935586,0.022488637,0.44491887,0.06328752,0.78401524,0.062934466,0.728497,0.017231826
39,0.76738214,0.043574166,0.60166675,0.015876427,0.47068635,0.116304524,0.60468566,0.08553553,0.42528406,0.018964564,0.443166,0.060208797,0.7837533,0.06316063,0.73668087,0.020472158
40,0.7743062,0.040936943,0.60926324,0.014560602,0.4470125,0.061086915,0.62439644,0.075997286,0.42373443,0.010164859,0.44382852,0.05256741,0.7834505,0.062888466,0.7326538,0.013937973
41,0.7707361,0.050218385,0.6199067,0.019663665,0.47202525,0.1202583,0.6356679,0.07344111,0.43256062,0.02404333,0.44041747,0.0427625,0.78412825,0.062472653,0.7380578,0.010309528
42,0.7708705,0.056161433,0.6287074,0.026017435,0.47560596,0.09861676,0.6433721,0.07417981,0.4378938,0.025632657,0.45072764,0.050534517,0.78455913,0.06270724,0.7283972,0.013123913
43,0.7738993,0.04145559,0.6333274,0.023087993,0.4775366,0.15347183,0.65450484,0.07024291,0.4396848,0.030697953,0.43363458,0.030108485,0.7860549,0.061596204,0.7388428,0.015539376
44,0.7948853,0.02770793,0.6381485,0.029881585,0.48728958,0.13053116,0.6696378,0.06986407,0.4366487,0.010927136,0.43568105,0.028399594,0.78622925,0.061728608,0.7464797,0.02107233
45,0.7993257,0.03455624,0.64659005,0.035107374,0.46967715,0.11879632,0.6809465,0.061051115,0.4328204,0.020558812,0.4316694,0.023576692,0.78594506,0.062080745,0.74085295,0.021543216
46,0.7966582,0.043752242,0.65161955,0.02923237,0.49394566,0.10712121,0.689414,0.05255584,0.43408403,0.011973627,0.43046752,0.013648684,0.78683007,0.061916877,0.74653614,0.024334168
47,0.80090076,0.04526728,0.65400493,0.03134252,0.50522226,0.14302267,0.69653624,0.05761089,0.4331037,0.008159832,0.42402998,0.01660609,0.7860981,0.06130426,0.74401003,0.013922732
48,0.80408204,0.046886627,0.65540713,0.027051723,0.50646055,0.14014356,0.7071965,0.04918509,0.43217254,0.017761903,0.4158355,0.016521046,0.78774035,0.061423708,0.746523,0.014439067
49,0.81089723,0.046514187,0.66079056,0.026824314,0.5110948,0.118574865,0.72096103,0.039015625,0.43809193,0.007192632,0.41314185,0.013892617,0.7878277,0.060563896,0.7497961,0.018817756
50,0.8160583,0.03841684,0.657032,0.028133204,0.4905719,0.11558512,0.7243489,0.039524477,0.42812103,0.020978812,0.41296896,0.011677887,0.7870518,0.0606695,0.7543975,0.0144624
51,0.8055823,0.044587668,0.6611718,0.03324471,0.51028806,0.13712269,0.73204654,0.037302162,0.4454659,0.029519226,0.41692585,0.0039043454,0.7878725,0.061429355,0.75469893,0.024733283
52,0.8090876,0.04520483,0.6637397,0.031023044,0.48850137,0.11495435,0.73767024,0.034342274,0.43503228,0.029727716,0.4274746,0.030049074,0.7882662,0.061581638,0.7556387,0.018324738
53,0.8118444,0.05165377,0.6659588,0.023585428,0.5037753,0.12270278,0.73878145,0.034068428,0.43363237,0.014106899,0.42943254,0.023422755,0.7881539,0.06070701,0.75848186,0.020076944
54,0.8228837,0.04052706,0.66947186,0.029211752,0.47769278,0.12382462,0.7379371,0.03178052,0.44530764,0.029639408,0.41729492,0.0052304314,0.78886145,0.062193613,0.7562233,0.019769786
55,0.823208,0.0424105,0.670021,0.032485288,0.5062751,0.118403636,0.7504699,0.02848871,0.44268602,0.020801118,0.41586852,0.010832442,0.7909122,0.06020349,0.7642339,0.020333722
56,0.82358617,0.0461418,0.6784359,0.030469036,0.49216628,0.082466,0.7569411,0.027793141,0.436541,0.016420612,0.42604607,0.021597406,0.79059947,0.06011928,0.7665025,0.02012697
57,0.82614976,0.04251339,0.67792624,0.026682992,0.5057904,0.10967915,0.7592472,0.02407046,0.43414116,0.018634172,0.43264866,0.042062577,0.79272825,0.063385375,0.7697133,0.019435385
58,0.8247014,0.04969513,0.6815768,0.03268828,0.48940033,0.05976221,0.76047164,0.02875257,0.43928647,0.017926428,0.4316355,0.037991233,0.793263,0.06341434,0.76809204,0.02283506
59,0.8289432,0.04606381,0.6815109,0.027517896,0.48363066,0.082534805,0.76559925,0.030462911,0.43126836,0.027682388,0.42842883,0.025637655,0.79327947,0.06211463,0.77122056,0.008967557
60,0.8350345,0.045093898,0.6811401,0.02558959,0.49796945,0.12110266,0.76521164,0.031881783,0.43303818,0.015165229,0.43305317,0.028332407,0.7930041,0.06265392,0.7734362,0.016107028
61,0.8368019,0.042605005,0.684871,0.027039122,0.49793118,0.0961093,0.7710413,0.029256748,0.43526664,0.011975924,0.43951485,0.041695785,0.7927821,0.06288256,0.7715883,0.01109681
62,0.842419,0.042856906,0.6871184,0.02775969,0.50344354,0.078679085,0.77380043,0.028638763,0.43490648,0.017582893,0.43434107,0.03508158,0.79285204,0.06312029,0.77441347,0.016208982
63,0.8434254,0.038652856,0.6922801,0.028409258,0.49919873,0.076892905,0.7798439,0.021567043,0.44158888,0.024421984,0.4340858,0.028671134,0.7930418,0.06338297,0.7716862,0.017920017
64,0.8418665,0.039914433,0.6873955,0.024422241,0.5286249,0.107758805,0.7826452,0.024367211,0.4409743,0.022648048,0.4211959,0.015281265,0.7948561,0.06515037,0.7769746,0.012410854
65,0.83441186,0.050194148,0.6857404,0.023760425,0.5308745,0.09754703,0.78524536,0.01894601,0.42857656,0.025588863,0.42403048,0.015968738,0.7944539,0.06504795,0.7785865,0.01609843
66,0.84392524,0.0458487,0.6944963,0.02606801,0.49758086,0.101151,0.785588,0.018595662,0.44382316,0.0057940055,0.4273892,0.024737863,0.79449385,0.06524357,0.7768005,0.016424293
67,0.8490561,0.04678901,0.6963114,0.021841263,0.50048935,0.106116906,0.79218364,0.014806739,0.4484152,0.016397394,0.42601007,0.01995553,0.7948464,0.06452555,0.7777961,0.016955042
68,0.85253364,0.043535646,0.69588333,0.020406976,0.4955221,0.09972238,0.7948066,0.01999789,0.4322157,0.022762321,0.42635667,0.009684025,0.79519784,0.0644017,0.7736369,0.009435099
69,0.85752845,0.04452768,0.6976595,0.02118397,0.504682,0.09527568,0.7919867,0.018293312,0.4502479,0.031536,0.42644382,0.011405153,0.7963871,0.0647161,0.77822316,0.014510771
70,0.8597815,0.044928644,0.69899184,0.016920323,0.5253406,0.06661249,0.7935914,0.019618802,0.42936772,0.009743597,0.4392946,0.021189667,0.796008,0.06418339,0.773848,0.0128961345
71,0.86231166,0.04562868,0.7020292,0.01933149,0.48787555,0.046745665,0.79733545,0.011873192,0.43884692,0.02273046,0.43469077,0.014556066,0.7966014,0.06358115,0.7805256,0.015739083
72,0.86541903,0.04639721,0.70390046,0.022003744,0.5548913,0.048958044,0.79955536,0.013842979,0.4339169,0.012495502,0.4347782,0.012633069,0.7973405,0.06276127,0.7793135,0.0118228
73,0.8632337,0.045750465,0.69435555,0.035387047,0.55161774,0.03888772,0.7986419,0.01111925,0.43942785,0.02181634,0.4417688,0.014811981,0.79633045,0.064073965,0.77645314,0.010213515
74,0.86916053,0.043786652,0.7000041,0.03031762,0.4959615,0.09322558,0.7968696,0.016112084,0.44051847,0.019219419,0.43724334,0.01243388,0.796811,0.06389615,0.7810342,0.013158917
75,0.8716198,0.041858368,0.7066415,0.027927648,0.55418694,0.09484367,0.8015529,0.017158555,0.43536526,0.015374677,0.43701994,0.012251695,0.7964047,0.06367716,0.781484,0.016007852
76,0.8732704,0.046924766,0.70134515,0.02630375,0.5430634,0.07558603,0.8004455,0.02159897,0.44047642,0.018928103,0.43474016,0.009209489,0.79706013,0.063178815,0.77984285,0.012841379
77,0.8726195,0.053008594,0.7061779,0.025765534,0.53921616,0.07694019,0.8004191,0.02218512,0.42789164,0.020190138,0.43720958,0.011966791,0.7962939,0.06308363,0.77896917,0.011459715
78,0.86640656,0.06413593,0.70578873,0.027753636,0.560425,0.11338968,0.803329,0.017434223,0.43075705,0.025579741,0.43903363,0.014992787,0.7967367,0.06383046,0.7820174,0.01274338
79,0.8734786,0.05167242,0.7061408,0.024439871,0.5326518,0.06931487,0.80354524,0.017618736,0.43654603,0.011397573,0.4378018,0.016018948,0.7958466,0.063424,0.7828309,0.009061775
80,0.8818397,0.043530658,0.7079586,0.024359154,0.5830868,0.110465586,0.8087385,0.020944994,0.44082466,0.018291889,0.4321456,0.017221414,0.79620636,0.06248989,0.7768525,0.018358933
81,0.88590366,0.04201049,0.71594876,0.024968889,0.5713354,0.1296958,0.8102798,0.022171287,0.43733057,0.016524406,0.42603695,0.01167273,0.796796,0.063303225,0.78075814,0.015630662
82,0.888439,0.039068125,0.71100014,0.025867399,0.5563631,0.09165799,0.80923915,0.02121935,0.43633977,0.016313702,0.4224978,0.0068293544,0.79701877,0.064331956,0.7787099,0.014472327
83,0.8903358,0.039019715,0.71178234,0.02276504,0.58255893,0.114439696,0.8130367,0.020441791,0.4380353,0.021176113,0.42118907,0.006168548,0.79674923,0.06362849,0.77819157,0.014149174
84,0.8904181,0.038027346,0.7108123,0.018679969,0.5733398,0.12547317,0.81237733,0.018544193,0.44111568,0.011126069,0.42426312,0.010935998,0.79825747,0.06370932,0.7816256,0.009559091
85,0.8919313,0.03778168,0.7120901,0.025291909,0.53620577,0.134756,0.8147393,0.01725964,0.43697366,0.017453901,0.44589278,0.056513943,0.79872906,0.0639581,0.77925956,0.010042537
86,0.89201784,0.039785657,0.70929873,0.02025393,0.5225576,0.10021093,0.8171711,0.015564731,0.43809405,0.018037569,0.4426216,0.05268467,0.79925084,0.06275445,0.78357327,0.016738057
87,0.89306843,0.038457874,0.70734173,0.02593484,0.5780815,0.12547137,0.8186981,0.017499518,0.44000235,0.010205582,0.4240495,0.015714843,0.7985185,0.06285682,0.78399867,0.011771787
88,0.89127886,0.040796388,0.7133295,0.02569767,0.5914919,0.12166977,0.8198351,0.020347837,0.44281182,0.010291253,0.43272644,0.028706627,0.80041635,0.06232091,0.7796889,0.016121285
89,0.89421326,0.04440371,0.71668196,0.02937411,0.5347543,0.10339753,0.81983083,0.02114321,0.42547718,0.012711914,0.43492347,0.0344323,0.80003977,0.061689552,0.78055364,0.010072146
90,0.8951649,0.043451913,0.7194063,0.030290687,0.5580435,0.11063275,0.823566,0.019264627,0.4349192,0.018061772,0.43918186,0.038142,0.8000721,0.062351864,0.7852844,0.016827283
91,0.89692163,0.042531632,0.7220636,0.03000542,0.5478481,0.11388952,0.8221054,0.017327566,0.43540612,0.015011597,0.4423616,0.038267754,0.8000444,0.06193751,0.78562105,0.014416913
92,0.9000697,0.041440252,0.7241283,0.027196333,0.53871024,0.1431723,0.8262532,0.017989727,0.42887455,0.010688909,0.4418314,0.029735796,0.7995075,0.061807834,0.78097785,0.019440254
93,0.90157545,0.040378965,0.7236954,0.029622177,0.53941774,0.1145487,0.82712406,0.01835396,0.42165357,0.011924011,0.44581097,0.031096881,0.8001071,0.061679322,0.7768532,0.01601625
94,0.9033764,0.041227363,0.7235624,0.028677702,0.54494756,0.1072655,0.8250146,0.018159464,0.4455455,0.018232398,0.446782,0.03184122,0.8002259,0.06235891,0.7791678,0.015067807
95,0.90616125,0.040041484,0.7262144,0.027303655,0.5560709,0.09370929,0.8256952,0.019999413,0.42927608,0.017387085,0.44243374,0.026711078,0.8001996,0.06103084,0.7862101,0.011045105
96,0.9061483,0.0389741,0.7257746,0.02871864,0.5937238,0.10551421,0.8265192,0.0164959,0.43639976,0.0050940854,0.4409408,0.023073688,0.80088043,0.062719576,0.7888004,0.01654199
97,0.90516216,0.039353088,0.73493874,0.032686424,0.6247004,0.104026504,0.82934356,0.015192987,0.44152552,0.014786891,0.43933582,0.022430627,0.80029184,0.061192106,0.78274953,0.018476171
98,0.90389663,0.040853143,0.7342983,0.025443805,0.6260587,0.1299281,0.8281354,0.01502674,0.4400224,0.023733936,0.43449414,0.016672546,0.80047685,0.0626861,0.78706014,0.017633231
99,0.90688944,0.04102444,0.7359529,0.027003827,0.5819271,0.13540731,0.82939476,0.015467283,0.43499827,0.021671113,0.4302956,0.016802547,0.8003093,0.061507393,0.78321284,0.006968556
100,0.90849423,0.039267324,0.7423922,0.02575802,0.5738463,0.13381073,0.82937926,0.015156124,0.4321328,0.021284357,0.43248528,0.010766063,0.79954666,0.060965694,0.78334445,0.015866838
